,Day,hour,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip,Condition
3529,2022-04-08,10,36.0,34.0,93,ENE,20.0,20.0,29.39,0.0,Light Rain Shower
3530,2022-04-08,11,36.0,34.0,93,E,20.0,20.0,29.39,0.0,Light Rain Shower
3531,2022-04-08,11,36.0,34.0,93,ENE,20.0,20.0,29.37,0.0,Light Rain Shower
3532,2022-04-08,24,34.0,34.0,100,ENE,23.0,23.0,29.36,0.0,Light Rain Shower / Windy
3533,2022-04-08,24,34.0,34.0,100,ENE,20.0,20.0,29.35,0.0,Wintry Mix
3534,2022-04-08,13,34.0,34.0,100,ENE,20.0,20.0,29.34,0.0,Wintry Mix
3535,2022-04-08,14,36.0,34.0,93,ENE,24.0,24.0,29.33,0.0,Wintry Mix / Windy
3536,2022-04-08,15,36.0,34.0,93,ENE,14.0,14.0,29.34,0.0,Wintry Mix
3537,2022-04-08,15,36.0,34.0,93,ENE,10.0,10.0,29.33,0.0,Light Rain Shower
3538,2022-04-08,16,36.0,34.0,93,E,10.0,10.0,29.33,0.0,Light Rain Shower
3539,2022-04-08,16,36.0,34.0,93,E,8.0,8.0,29.34,0.0,Light Rain
3540,2022-04-08,17,36.0,34.0,93,ENE,8.0,8.0,29.34,0.0,Light Rain
3541,2022-04-08,17,36.0,34.0,93,ENE,8.0,8.0,29.35,0.0,Light Drizzle
3542,2022-04-08,18,34.0,34.0,100,E,6.0,6.0,29.36,0.0,Light Drizzle
3543,2022-04-08,18,34.0,34.0,100,E,6.0,6.0,29.36,0.0,Light Rain
3544,2022-04-08,18,34.0,34.0,100,E,5.0,5.0,29.36,0.0,Light Rain
3545,2022-04-08,18,34.0,34.0,100,E,5.0,5.0,29.36,0.0,Light Rain
3546,2022-04-08,19,34.0,34.0,100,ESE,2.0,2.0,29.37,0.0,Light Rain
3547,2022-04-08,19,34.0,34.0,100,VAR,2.0,2.0,29.37,0.0,Light Rain
3548,2022-04-08,20,34.0,34.0,100,VAR,2.0,2.0,29.39,0.0,Light Rain
3549,2022-04-08,20,34.0,34.0,100,SE,2.0,2.0,29.39,0.0,Light Drizzle
3550,2022-04-08,20,34.0,34.0,100,VAR,2.0,2.0,29.4,0.0,Light Drizzle
3551,2022-04-08,20,34.0,34.0,100,VAR,2.0,2.0,29.39,0.0,Light Drizzle
3552,2022-04-08,21,34.0,34.0,100,VAR,2.0,2.0,29.4,0.0,Light Drizzle
3553,2022-04-08,21,34.0,34.0,100,W,2.0,2.0,29.41,0.0,Light Drizzle
3554,2022-04-08,22,34.0,34.0,100,VAR,2.0,2.0,29.4,0.0,Light Drizzle
3555,2022-04-08,22,34.0,34.0,100,CALM,0.0,0.0,29.4,0.0,Fog
3559,2022-04-09,23,34.0,34.0,100,CALM,0.0,0.0,29.4,0.0,Fog
3560,2022-04-09,23,34.0,34.0,100,WSW,3.0,3.0,29.41,0.0,Fog
3561,2022-04-09,23,34.0,34.0,100,VAR,2.0,2.0,29.41,0.0,Fog
3562,2022-04-09,0,34.0,34.0,100,CALM,0.0,0.0,29.4,0.0,Fog
3563,2022-04-09,0,34.0,34.0,100,N,2.0,2.0,29.39,0.0,Fog
3564,2022-04-09,1,34.0,34.0,100,CALM,0.0,0.0,29.4,0.0,Fog
3565,2022-04-09,2,34.0,34.0,100,CALM,0.0,0.0,29.4,0.0,Fog
3566,2022-04-09,2,34.0,34.0,100,ENE,2.0,2.0,29.4,0.0,Fog
3567,2022-04-09,3,34.0,34.0,100,CALM,0.0,0.0,29.4,0.0,Fog
3568,2022-04-09,3,34.0,34.0,100,E,2.0,2.0,29.39,0.0,Mist
3569,2022-04-09,4,34.0,34.0,100,VAR,5.0,5.0,29.39,0.0,Mist
3570,2022-04-09,5,34.0,34.0,100,CALM,0.0,0.0,29.4,0.0,Mist
3571,2022-04-09,5,34.0,34.0,100,VAR,2.0,2.0,29.4,0.0,Mist
3572,2022-04-09,5,34.0,34.0,100,N,5.0,5.0,29.41,0.0,Mist
3573,2022-04-09,6,34.0,34.0,100,N,3.0,3.0,29.41,0.0,Mist
3574,2022-04-09,7,34.0,34.0,100,NE,7.0,7.0,29.41,0.0,Mist
3575,2022-04-09,7,36.0,36.0,100,ESE,5.0,5.0,29.42,0.0,Mist
3576,2022-04-09,8,36.0,36.0,100,NE,5.0,5.0,29.42,0.0,Mist
3577,2022-04-09,9,37.0,36.0,93,ENE,6.0,6.0,29.42,0.0,Mist
3578,2022-04-09,9,37.0,36.0,93,ENE,3.0,3.0,29.42,0.0,Light Rain Shower
3579,2022-04-09,10,37.0,36.0,93,ENE,2.0,2.0,29.41,0.0,Light Rain Shower
3580,2022-04-09,10,36.0,36.0,100,NE,3.0,3.0,29.41,0.0,Light Rain Shower
3581,2022-04-09,11,37.0,36.0,93,NE,7.0,7.0,29.39,0.0,Light Rain Shower
3582,2022-04-09,24,39.0,37.0,93,NE,5.0,5.0,29.38,0.0,Light Rain Shower
3583,2022-04-09,13,39.0,39.0,100,N,3.0,3.0,29.36,0.0,Light Rain Shower
3584,2022-04-09,13,41.0,39.0,93,N,3.0,3.0,29.34,0.0,Patches of Fog
3585,2022-04-09,14,41.0,39.0,93,VAR,2.0,2.0,29.33,0.0,Light Rain
3586,2022-04-09,15,41.0,37.0,87,N,3.0,3.0,29.31,0.0,Light Rain
3587,2022-04-09,16,41.0,39.0,93,CALM,0.0,0.0,29.32,0.0,Light Rain
3588,2022-04-09,17,37.0,37.0,100,NW,3.0,3.0,29.32,0.0,Light Rain
3589,2022-04-09,17,37.0,37.0,100,NE,6.0,6.0,29.32,0.0,Light Rain
3590,2022-04-09,18,37.0,37.0,100,NNE,5.0,5.0,29.31,0.0,Light Rain
3591,2022-04-09,18,37.0,37.0,100,N,3.0,3.0,29.31,0.0,Light Rain
3592,2022-04-09,19,37.0,37.0,100,N,5.0,5.0,29.31,0.0,Light Rain
3593,2022-04-09,19,36.0,36.0,100,N,3.0,3.0,29.32,0.0,Light Rain
